City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
29,arraial do cabo,56,BR,1542950001,92,-22.97,-42.02,74.5,15.23
30,asmar,0,AF,1542950001,31,35.03,71.36,54.93,2.37
31,morant bay,20,JM,1542949200,65,17.88,-76.41,80.6,3.36
32,gat,68,SN,1542950002,67,14.69,-16.54,72.07,16.24
33,grindavik,75,IS,1542949200,93,63.84,-22.43,39.2,5.82
34,mar del plata,0,AR,1542950002,61,-46.43,-67.52,51.91,19.04
35,ribeira grande,0,PT,1542950003,95,38.52,-28.7,66.54,23.73
36,meulaboh,80,ID,1542950003,100,4.14,96.13,79.36,5.84
37,camapua,92,BR,1542949833,85,-19.53,-54.04,72.61,7.96
38,huarmey,0,PE,1542950004,92,-10.07,-78.15,56.95,3.6
39,muyezerskiy,68,RU,1542950004,91,63.93,31.65,25,7.07
40,mandali,88,IQ,1542950005,75,33.75,45.55,59.11,11.99
41,vyartsilya,36,RU,1542950005,83,62.18,30.69,14.61,5.95
42,qaanaaq,0,GL,1542950005,100,77.48,-69.36,0.03,11.77
43,nanortalik,88,GL,1542950006,92,60.14,-45.24,35.62,19.04
44,cassilandia,88,BR,1542950006,78,-19.11,-51.73,70.95,8.63
45,jilib,0,SO,1542950006,61,0.49,42.79,87.91,7.85
46,saint-philippe,1,CA,1542947700,81,45.36,-73.48,8.6,8.97
47,antalaha,0,MG,1542950007,76,-14.9,50.28,81.7,4.38
48,sur,0,OM,1542950008,92,22.57,59.53,79.81,5.5
49,shelburne,1,CA,1542945600,76,44.08,-80.2,19.4,2.24
50,chuy,48,UY,1542949795,94,-33.69,-53.46,68.83,9.08
51,veseloyarsk,56,RU,1542950009,94,51.29,81.11,32.7,11.77
52,le marin,0,MQ,1542949200,74,14.47,-60.87,78.8,9.17
53,port alfred,0,ZA,1542950009,85,-33.59,26.89,65.46,8.08
54,bilma,0,NE,1542950010,34,18.69,12.92,56.77,9.31
55,mecca,88,SA,1542950010,93,21.43,39.83,67.26,6.06
56,ponta do sol,88,BR,1542950011,97,-20.63,-46,61.68,7.96
57,sinnamary,100,GF,1542950011,99,5.38,-52.96,80.13,11.21
58,reguengos de monsaraz,20,PT,1542945600,100,38.42,-7.53,48.2,5.82
59,trincomalee,56,LK,1542950012,89,8.58,81.23,84.13,7.74
60,borba,88,PT,1542950013,100,38.81,-7.46,46.87,3.15
61,alenquer,40,BR,1542949200,83,-1.95,-54.74,80.6,6.93
62,marsh harbour,80,BS,1542949722,100,26.54,-77.06,76.26,10.65
63,alpena,90,US,1542947700,66,45.06,-83.43,25.88,17.22
64,sept-iles,90,CA,1542945600,50,50.2,-66.38,8.6,11.41
65,torbat-e jam,8,IR,1542950014,67,35.24,60.63,54.43,9.42
66,longyearbyen,90,NO,1542948600,80,78.22,15.63,30.2,25.28
67,wadi maliz,20,TN,1542945600,75,36.47,8.55,51.8,2.71
68,jamestown,0,AU,1542950016,68,-33.21,138.6,59.83,10.87
69,riachao,24,BR,1542950016,95,-7.36,-46.62,69.82,2.82
70,mahebourg,20,MU,1542945600,65,-20.41,57.7,80.6,14.99
71,opuwo,0,NA,1542950017,41,-18.06,13.84,68.7,1.92
72,hobyo,48,SO,1542950018,79,5.35,48.53,81.84,15.79
73,clyde river,75,CA,1542945600,83,70.47,-68.59,-7.61,4.7
74,torbay,90,CA,1542945600,85,47.66,-52.73,24.8,13.87
75,hrebinka,68,UA,1542950019,81,50.12,32.43,15.37,7.85
76,cockburn town,80,TC,1542950020,100,21.46,-71.14,78.46,9.64
77,hambantota,12,LK,1542950020,100,6.12,81.12,81.48,5.61
